Thorfare_ID,street_name,road_start,road_finish,new_area_code,Impact No,year_built,yr_last_repaired,in_charge,Irish
153699,CURLEW ROAD,KNOCKNAREA ROAD,COOLEY ROAD,4,,,1940,Y ,Bóthar an Chorrshliabh                                 
250204,CURRACLOE DRIVE,KILFENORA DRIVE,,3,,,0,Y ,
31232739,CURVED STREET,EUSTACE STREET,TEMPLE LANE SOUTH,5,,1995,0,N ,An Chuarshráid                                         
40101,CURZON STREET,ARNOTT STREET,SOUTH CIRCULAR ROAD,5,,,1974,Y ,Sráid Chursain                                         
122544,CUSTOM HOUSE QUAY,NORTH WALL QUAY,BUTT BRIDGE,1,5,,1940,Y ,Cé Theach an Chustaim                                  
131798,CYMRIC ROAD,PINE ROAD,,5,,,1986,Y ,
30706,DAKOTA COURT,ROYAL CANAL BANK,,1,,2003,2003,N,
230919,DALCASSIAN DOWNS,PROSPECT ROAD,,1,,1989,1989,Y ,
216001,DALYMOUNT,N.C.R.,ST.PETERS ROAD,1,,,1974,Y ,Cnocán Uí Dhálaigh                                     
216001,DALYMOUNT,N.C.R,,1,,,1974,Y ,Cnocán Uí Dhálaigh                                     
30708,DALYMOUNT PARK LANE,ST. PETERS ROAD,,1,,0,1998,Y,
40381,DAME COURT,EXCHEQUER STREET,DAME LANE,5,,,1940,Y ,Cúirt an Dáma                                          
40385,DAME LANE,PALACE STREET,TRINITY STREET,5,,,1941,Y ,Lána an Dáma                                           
40388,DAME STREET,PARLIAMENT STREET,COLLEGE GREEN,5,5,,1972,Y ,Sráid an Dáma                                          
285380,DANE ROAD,BALBUTCHER LANE,,2,,,0,Y ,
207471,DANESWELL ROAD,FAIRFIELD ROAD,BOTANIC AVENUE,1,,,1940,Y ,Bóthar na Danarchoill                                  
186953,DANIEL STREET,CLANBRASSIL STREET,HARTY PLACE,5,,,1967,Y ,Sráid Mhac Dhomhnaill                                  
253861,DANIELI DRIVE,DANIELI ROAD,ST BRIGIDS ROAD,3,,,1940,Y ,Céide Daniele                                          
253860,DANIELI ROAD,DANIELI ROAD,MALAHIDE ROAD,3,,,1940,Y ,Bóthar Daniele                                         
153875,DARGLE ROAD,SHANGANAGH ROAD,DRUMCONDRA ROAD LOWER,1,,,1970,Y ,
153875,DARGLE ROAD,SHANGANAGH ROAD,DRUMCONDRA ROAD LOWER,1,,,1940,Y ,
125279,DARLEY STREET,MOUNT DRUMMOND AVENUE,HAROLD X COTTAGES,5,,,1940,Y ,Sráid Dhárlaoi                                         
30791,DARLEY'S TERRACE,DONORE AVENUE,DONORE AVENUE,4,,,1940,Y ,
153459,DARLING ESTATE,NAVAN ROAD,BLACKHORSE AVENUE,1,,,0,Y ,Eastát Muirnín                                         
30472,DARNDALE ESTATE ROAD NO. 01,DARNDALE ESTATE SERVICE ROAD,,3,,,0,Y ,
30473,DARNDALE ESTATE ROAD NO. 02,DARNDALE ESTATE SERVICE ROAD,,3,,,0,Y ,
30474,DARNDALE ESTATE ROAD NO. 03,DARNDALE ESTATE SERVICE ROAD,,3,,,0,Y ,
30475,DARNDALE ESTATE ROAD NO. 04,DARNDALE ESTATE SERVICE ROAD,,3,,,0,Y ,
30476,DARNDALE ESTATE ROAD NO. 05,DARNDALE ESTATE SERVICE ROAD,,3,,,0,Y ,
30477,DARNDALE ESTATE ROAD NO. 06,DARNDALE ESTATE SERVICE ROAD,,3,,,0,Y ,
30478,DARNDALE ESTATE ROAD NO. 07,DARNDALE ESTATE SERVICE ROAD,,3,,,0,Y ,
30471,DARNDALE ESTATE ROAD NO. 08,DARNDALE ESTATE SERVICE ROAD,,3,,,0,Y ,
30479,DARNDALE ESTATE ROAD NO. 09,DARNDALE ESTATE SERVICE ROAD,,3,,,0,Y ,
30480,DARNDALE ESTATE ROAD NO. 10,DARNDALE ESTATE SERVICE ROAD,,3,,,0,Y ,
30421,DARNDALE SERVICE ROAD,MARIGOLD ROAD,PRIORSWOOD ROAD,3,,,0,Y ,
47176,DARTMOUTH LANE,DARTMOUTH ROAD,NORTHBROOK ROAD,5,,,1940,Y ,Lána Dartmouth                                         
47141,DARTMOUTH PLACE,DARTMOUTH ROAD,GRAND PARADE,5,,,1940,Y ,Plás Dartmouth                                         
94564,DARTMOUTH ROAD,LEESON STREET UPPER,RANELAGH ROAD,5,,,1970,Y ,Bóthar Dartmouth                                       
94564,DARTMOUTH ROAD,LEESON STREET UPPER,RANELAGH ROAD,5,,,1962,Y ,Bóthar Dartmouth                                       
55247,DARTMOUTH SQUARE EAST,DARTMOUTH SQUARE NORTH,DARTMOUTH ROAD,5,,,1957,Y ,
94567,DARTMOUTH SQUARE NORTH,DARTMOUTH SQUARE WEST,DARTMOUTH SQUARE EAST,5,,,1970,Y ,
94565,DARTMOUTH SQUARE SOUTH,DARTMOUTH LANE,CAMBRIDGE TERRACE,5,,,1957,Y ,
102481,DARTMOUTH SQUARE WEST,DARTMOUTH ROAD,,5,,,1957,Y ,
47140,DARTMOUTH TERRACE,DARTMOUTH ROAD,NORTHBROOK ROAD,5,,,1975,Y ,Ardán Dartmouth                                        
30751,DARTMOUTH WALK,DARTMOUTH SQUARE EAST &WEST,,5,,,0,Y ,Siúlán Dartmouth                                       
390558,DARTRY COTTAGES,DARTRY ROAD,,5,,,1995,Y ,
332634,DARTRY PARK,DARTY ROAD,,5,,,1940,Y ,Páirc Dartraighe                                       
390559,DARTRY ROAD,PALMERSTON PARK,MILLTOWN ROAD,5,3,,1940,Y ,Bóthar Dartraighe                                      
239900,DAVID PARK,DAVID ROAD,,1,,,1940,Y ,Páirc Dháibhí                                          
239865,DAVID ROAD,WHITWORTH ROAD,,1,,,1971,Y ,Bóthar Dháibhí                                         
124479,DAVIS PLACE,THOMAS DAVIS STREET SOUTH,,4,,,1986,Y ,Plás Dáibhios                                          
185585,DAVITT ROAD,SLIEVENAMON ROAD,NAAS ROAD,4,3,,1981,Y ,Bóthar Dáibhéid                                        
30528,DAWSON COURT,STEPHENS STREET LOWER,,5,,,1940,Y ,
30359,DAWSON LANE,DAWSON STREET,,5,,,1940,Y ,Lána Dásain                                            
30359,DAWSON LANE,DAWSON STREET,,5,,,1940,Y ,Lána Dásain                                            
47670,DAWSON STREET,NASSAU STREET,STEPHENS GREEN NORTH,5,5,,1987,Y ,Sráid Dásain                                           
30579,DE BURGH ROAD,,,1,,,1965,Y ,Bóthar de Búrca                                        
233907,DE COURCY SQUARE,,,1,,,1972,Y ,Cearnóg Chúirseach                                     
214025,DE VALERA PLACE,,,1,,,1982,Y ,
130717,DEAN STREET,NEW ROW SOUTH,NEW STREET,4,4,,1959,Y ,Sráid an Déin                                          
318106,DEAN SWIFT GREEN,DEAN SWIFT ROAD,,2,,,1940,Y ,Faiche Swift                                           
317477,DEAN SWIFT ROAD,ST.PAPPINS ROAD,,2,,,1940,Y ,Bóthar Swift                                           
124481,DEAN SWIFT SQUARE,LAMBS ALLEY,FRANCIS STREET,4,,,0,Y ,Cearnóg Swift                                          
40658,DEANSTOWN AVENUE,KILSHANE ROAD,CARDIFFSBRIDGE ROAD,2,2,,1940,Y ,Ascaill Bhaile an Déin                                 
40658,DEANSTOWN AVENUE,KILSHANE ROAD,CARDIFFSBRIDGE ROAD,2,2,,1940,Y ,Ascaill Bhaile an Déin                                 
261023,DEANSTOWN DRIVE,DEANSTOWN AVENUE,DEANSTOWN GREEN,2,,,1940,Y ,Céide Bhaile an Déin                                   
260994,DEANSTOWN GREEN,CARDIFFSBRIDGE ROAD,DEANSTOWN ROAD,2,,,1940,Y ,Faiche Bhaile an Déin                                  
55001,DEANSTOWN PARK,DEANSTOWN GREEN,,2,,,1940,Y ,Páirc Bhaile an Déin                                   
40659,DEANSTOWN ROAD,RATOATH AVENUE,DEANSTOWN AVENUE,2,,,1940,Y ,Bóthar Bhaile an Déin                                  
219749,DECIES ROAD,THOMOND ROAD,LALLY ROAD,4,,,1987,Y ,Bóthar Déiseach                                        
318333,DELVILLE ROAD,GLASNEVIN DRIVE,ST.PAPPINS ROAD,2,,,1974,Y ,Bóthar Deilbhile                                       
227568,DELVIN ROAD,ANNALY ROAD,FASSAUGH ROAD,1,,,1940,Y ,
241579,DENMARK STREET GREAT,GARDINER ROW,HILL STREET,1,3,,1970,Y ,
54847,DENZILLE LANE,HOLLES STREET,FENIAN STREET,5,2,,1973,Y ,Lána Deinsil                                           
122706,DERMOT O'HURLEY AVENUE,FITZWILLIAM QUAY,IRISHTOWN ROAD,5,,,1940,Y ,
393657,DERRAVARAGH ROAD,LARKFIELD GARDENS,HAZELBROOK DRIVE,4,,,1940,Y ,Bóthar Dairbhreach                                     
379140,DERRY DRIVE,DERRY PARK,,4,,,1940,Y ,Léide Doire                                            
378827,DERRY PARK,CAPTAINS ROAD,DERRY ROAD,4,,,1940,Y ,Páirc Doire                                            
378504,DERRY ROAD,DERRY PARK,CAHEL ROAD,4,,,1940,Y ,Bóthar Doire                                           
122692,DERRYNANE GARDENS,BATH AVENUE,,5,,,1940,Y ,Gáirdíni Doire Fhionán                                 
239953,DERRYNANE PARADE,N.C.R,INNISFALLEN PARADE,1,,,1975,Y ,Páráid Doire Fhionán                                   
30580,DERRYNANE SQUARE,1NNISFALLEN PARADE,,1,,2001,2001,N,
40107,DESMOND STREET,LOMBARD ST WEST,VERNON STREET,5,,,1967,Y ,Sráid Deasmhumhan                                      
386644,DEVENISH ROAD,BANGOR ROAD,STANAWAY ROAD,4,,,1940,Y ,Bóthar Doimhnis                                        
122575,DEVERELL PLACE,OFF GARDINER STREET,,1,,,1940,Y ,Plás Deverell                                          
237724,DEVERY'S LANE,PHIBSBOROUGH ROAD,,1,,,1940,Y ,
30529,DEVLIN'S PLACE,SANDWITH STREET UPPER,,5,,,1940,Y ,
218584,DEVOY ROAD,OFF STEPHENS ROAD,,4,,,1940,Y ,Bóthar Dubhuidhe                                       
40282,DIGGES LANE,STEPHENS STREET LOWER,BOW LANE EAST,5,,,1940,Y ,Lána Digges                                            
40254,DIGGES STREET UPPER,MERCER STREET UPPER,AUNGIER STREET,5,,,1965,Y ,
124475,DILLON PLACE SOUTH,JOHN DILLON STREET,PATRICK STREET,4,,,0,Y ,Plás Sheáin Diolúin Theas                              
222539,DINGLE ROAD,FASSAUGH AVENUE,FASSAUGH AVENUE,1,,,1940,Y ,Bóthar an Daingin                                      
225760,DISTILLERY ROAD,CLONLIFFE ROAD,,1,,,1969,Y ,Bóthar na Stille                                       
124389,DODDER TERRACE,IRISHTOWN ROAD,,5,,,1973,Y ,Ardán na Dochra                                        
122847,DODDER VIEW COTTAGES,BEATTYS AVENUE,,5,,,1940,Y ,Ioscáin Radharc na Dochra                              
91807,D'OLIER STREET,BURGH QUAY,COLLEGE STREET,5,5,,1940,Y ,
172451,DOLLYMOUNT AVENUE,MOUNT PROSPECT AVENUE,CLONTARF ROAD,3,,,1940,Y ,Ascaill Chnocán Doirinne                               
172742,DOLLYMOUNT GROVE,ST.GABRIELS ROAD,,3,,,1940,Y ,Garrán Chnocán Doirinne                                
172109,DOLLYMOUNT PARK,CLONTARF ROAD,ST.GABRIELS ROAD,3,,,1940,Y ,Páirc Chnocán Doirinne                                 
172108,DOLLYMOUNT RISE,DOLLYMOUNT PARK,,3,,,1940,Y ,árd Chnocán Doirinne                                   
142020,DOLPHIN AVENUE,SOUTH CIRCULAR ROAD,,4,,,1970,Y ,Ascaill Doilfín                                        
30339,DOLPHIN COURT,DOLPHIN ROAD,,4,,,0,N ,Cúirt Doilfín                                          
199736,DOLPHIN ROAD,DAVITT ROAD,CRUMLIN ROAD,4,4,,1940,Y ,Bóthar Doilfín                                         
199736,DOLPHIN ROAD,DAVITT ROAD,CRUMLIN ROAD,4,4,,0,Y ,Bóthar Doilfín                                         
199736,DOLPHIN ROAD,DAVITT ROAD,CRUMLIN ROAD,4,4,,1962,Y ,Bóthar Doilfín                                         
198524,DOLPHINS BARN,DOLPHINS BARN BRIDGE,S.C.R,4,3,,1986,Y ,
30683,DOLPHINS BARN BRIDGE,PARNELL STREET,DOLPHINS BARN,4,3,,1986,Y ,
198573,DOLPHINS BARN STREET,S.C.R,CORK STREET,4,3,,1987,Y ,
129251,DOMINICK LANE,KINGS INN STREET,DOMNICK STREET LOWER,1,,,1940,Y ,
129251,DOMINICK LANE,KINGS INN STREET,DOMNICK STREET LOWER,1,,,0,Y ,
128716,DOMINICK PLACE,DOMNICK STREET LOWER,GRANBY PLACE,1,,,1940,Y ,
129250,DOMINICK STREET LOWER,DORSET STREET,PARNELL STREET,1,,,1975,Y ,
238326,DOMINICK STREET UPPER,WESTERN WAY,DORSET STREET,1,,,1975,Y ,
196658,DONAGHMEDE AVENUE,DONAGHMEDE ROAD,,3,,,1986,Y ,Ascaille Dhomnach Míde                                 
196625,DONAGHMEDE DRIVE,DONAGHMEDE ROAD,,3,,,1986,Y ,Céide Dhomnach Míde                                    
196626,DONAGHMEDE PARK,DONAGHMEDE ROAD,,3,,,0,Y ,Páirc Dhomnach Míde                                    
196605,DONAGHMEDE ROAD,HOLYWELL AVENUE,CARDONAGH ROAD,3,,,0,Y ,Bóthar Dhomnach Míde                                   
300332,DONARD ROAD,MOURNE ROAD,,4,,,1940,Y ,Bóthar Dún árd                                         
203041,DONNELLAN AVENUE,MC DOWELL AVENUE,O'REILLY AVENUE,4,,,1940,Y ,
37158063,DONNYBROOK CASTLE,STILLORGAN ROAD,,5,,1995,0,N ,Caisleán Domnach Broc                                  
444930,DONNYBROOK CLOSE,STILLORGAN CLOSE,,5,,1989,0,N ,
444913,DONNYBROOK COURT,STILLORGAN ROAD,,5,,1995,0,N ,Cúirt Chaisleán Domnach Broc.                          
443430,DONNYBROOK MANOR,BELMONT AVENUE,,5,,,1990,Y ,
376675,DONNYBROOK ROAD,MOREHAMPTON ROAD,ANGLESEA ROAD,5,4,,1940,Y ,Bóthar Domhnach Broc                                   
154210,DONNYCARNEY ROAD,MALAHIDE ROAD,BELTON PARK ROAD,3,,,1940,Y ,Bóthar Domhnach Cairne                                 
142018,DONORE AVENUE,LULLYMORE TERRACE,CORK STREET,4,2,,1973,Y ,Ascaill Dún Odhar                                      
142018,DONORE AVENUE,LULLYMORE TERRACE,CORK STREET,4,2,,1940,Y ,Ascaill Dún Odhar                                      
142018,DONORE AVENUE,LULLYMORE TERRACE,CORK STREET,4,2,,1973,Y ,Ascaill Dún Odhar                                      
142018,DONORE AVENUE,LULLYMORE TERRACE,CORK STREET,4,2,,1974,Y ,Ascaill Dún Odhar                                      
142018,DONORE AVENUE,LULLYMORE TERRACE,CORK STREET,4,2,,1972,Y ,Ascaill Dún Odhar                                      
188234,DONORE ROAD,RUTLEDGE TERRACE,EBONEZER TERRACE,4,,,1984,Y ,Bóthar Dún Odhar                                       
188957,DONORE TERRACE,BROWN STREET SOUTH,,4,,,1985,Y ,Ardán Dún Odhar                                        
191577,DONOVAN LANE,BLACKPITTS,CLANBRASSIL STREET,4,,,0,Y ,Lána Uí Dhonabháin                                     
224897,DOON AVENUE,ELLESMERE AVENUE,,1,,,1967,Y ,Ascaill an Dúna                                        
280567,DOON COURT,CRANNOGUE ROAD,,2,,,0,Y ,
47295,DORIS STREET,JOY STREET,SOUTH LOTTS ROAD,5,,,1986,Y ,Sráid Doris                                            
239340,DORSET LANE,DORSET STREET LOWER,SHERRARD STREET UPPER,1,,,1973,Y ,Lána Dorsait                                           
30585,DORSET PLACE,DORSET STREET LOWER,,1,,,1940,Y ,Plás Dorsait                                           
30585,DORSET PLACE,DORSET STREET LOWER,,1,,,1940,Y ,Plás Dorsait                                           
213808,DORSET STREET LOWER,ECCLES STREET,BINNS BRIDGE,1,4,,1971,Y ,
238719,DORSET STREET UPPER,DOMNICK STREET,ECCLES STREET,1,4,,1973,Y ,Sráid Dorset Uacht                                     
238719,DORSET STREET UPPER,DOMNICK STREET,ECCLES STREET,1,4,,0,Y ,Sráid Dorset Uacht                                     
373877,DOWLAND ROAD,MOERAN ROAD,,4,,,0,Y ,Bóthar Ui Dhúlainn                                     
30788,DOWLING'S COURT,LOMBARD STREET,,5,,,1983,Y ,
186468,DOWNPATRICK ROAD,SUNDRIVE ROAD,CLONARD ROAD,4,,,1940,Y ,Bóthar Dún Pádraig                                     
215780,DOWTH AVENUE,FASSAUGH ROAD,NEW CABRA ROAD,1,2,,1940,Y ,Ascaill Dubhad                                         
36427577,DOYLES LANE,CLONTARF ROAD,,3,,0,,Y,
318164,DRAPIER GREEN,DRAPIER ROAD,,2,,,1940,Y ,Faithche Drapier                                       
317487,DRAPIER ROAD,ST. PAPPINS ROAD,ST. CANICES ROAD,2,,,1940,Y ,Bóthar Drapier                                         
317487,DRAPIER ROAD,ST.PAPPINS ROAD,ST.CANICES ROAD,2,,,1986,Y ,Bóthar Drapier                                         
372254,DRIMNAGH ROAD,KILDARE ROAD,LONG MILE ROAD,4,3,,1940,Y ,Bóthar Droimeanaigh                                    
153700,DROMARD ROAD,ERRIGAL ROAD,COOLEY ROAD,4,,,1940,Y ,Bóthar Dhroim Ard                                      
37135940,DROMARD TERRACE,SEAPORT AVENUE,MARINE DRIVE,5,,,0,Y ,Ardán Dhroim árd                                       
295208,DROMAWLING ROAD,BEAUMONT ROAD,ELM MOUNT AVENUE,3,,,1940,Y ,Bóthar Dhrom álainn                                    
295207,DROMBAWN AVENUE,DROMAWLING ROAD,,3,,,1940,Y ,Bóthar Dhroim Bán                                      
295253,DROMEEN AVENUE,DROMNANANE,ELM MOUNT AVENUE,3,,,1940,Y ,Ascaille Dhroimín                                      
295191,DROMLEE CRESCENT,DROMAWLING ROAD,,3,,,1940,Y ,
295224,DROMNANANE PARK,DROMNANANE ROAD,,3,,,1940,Y ,Páirc Dhrom na néan                                   
295233,DROMNANANE ROAD,DROMAWLING ROAD,COOLATREE ROAD,3,,,1940,Y ,Bóthar Dhrom na néan                                  
153693,DROMORE ROAD,LISSADEL AVENUE,RAFTERS ROAD,4,,,1940,Y ,Bóthar Dhrom Mór                                       
246459,DRUMALEE AVENUE,DRUMALEE ROAD,,1,,,1981,Y,
246412,DRUMALEE COURT,DRUMALEE RAOD,,1,,,1981,N,Cúirt Dhroim Lí                                        
246481,DRUMALEE DRIVE,DRUMALEE ROAD,,1,,,1981,Y ,
246503,DRUMALEE GROVE,DRUMALEE ROAD,,1,,,1981,Y ,
246441,DRUMALEE PARK,AUGHRIM STREET,N.C.R,1,,,1981,Y ,
246393,DRUMALEE ROAD,AUGHRIM STREET,N.C.R,1,,,1981,Y ,Bóthar Dhroim Lí                                       
540348,DRUMCLIFFE DRIVE,CARNLOUGH ROAD,DRUMCLIFFE ROAD,1,,,1940,Y ,Céide Dhroim Cliabh                                    
222800,DRUMCLIFFE ROAD,CARNLOUGH ROAD,RATOATH ROAD,1,,,1940,Y ,Bóthar Dhroim Cliabh                                   
230756,DRUMCONDRA PARK,WHITWORTH AVE,,1,,,1971,Y ,Páirc Dhroim Chonrach                                  
153872,DRUMCONDRA ROAD LOWER,BINNS BRIDGE,DRUMCONDRA BRIDGE,1,4,,1940,Y ,
153872,DRUMCONDRA ROAD LOWER,BINNS BRIDGE,DRUMCONDRA BRIDGE,1,4,,1940,Y ,
215293,DRUMCONDRA ROAD UPPER,DRUMCONDRA BRIDGE,GRIFFITH AVENUE,1,4,,1964,Y ,
211931,DRUMFINN AVENUE,DRUMFIN ROAD,CLOIGINN PARK,4,,,0,Y ,Ascaill Dhroim Fionn                                   
211938,DRUMFINN PARK,ROSSMORE AVENUE,DRUMFINN ROAD,4,,,1940,Y ,Páirc Dhroim Fionn                                     
211934,DRUMFINN ROAD,BALLYFERMOT ROAD,ROSSMORE ROAD,4,,,1940,Y ,Bóthar Dhroim Fionn                                    
125278,DRUMMOND PLACE,MOUNT DRUMMOND AVENUE,FITZGERALD STREET,5,,,1940,Y ,Plás Droman                                            
40363,DRURY STREET,EXCHEQUER STREET,STEPHENS STREET LOWER,5,5,,1940,Y ,An Bóthar Beag                                         
124142,DUFFERIN AVENUE,GREENVILLE AVENUE,SOUTH CIRCULAR ROAD,4,,,1967,Y ,Ascaill Dubhthrian                                     
541927,DUKE LANE LOWER,DUKE STREET,,5,,,1940,Y ,
30794,DUKE LANE UPPER,DUKE STREET,ANNE STREET SOUTH,5,,,1940,Y ,
40265,DUKE STREET,DAWSON STREET,GRAFTON STREET,5,,,1940,Y ,Sráid an Diúic                                         
223777,DUNARD AVENUE,BLACKHORSE AVENUE,,1,,,1984,Y ,
30586,DUNARD COURT,DUNARD ROAD,,1,,,1984,N ,
224056,DUNARD DRIVE,DUNARD ROAD,DUNARD AVENUE,1,,,1984,Y ,
212825,DUNARD PARK,DUNARD DRIVE,,1,,,1984,Y ,
36413939,DUNARD ROAD,BLACKHORSE AVENUE,,1,,,1984,Y ,
212813,DUNARD WALK,DUNARD DRIVE,DUNARD AVENUE,1,,,1984,Y ,
30549,DUNBUR,BROOKVALE ROAD,,5,,2000,2000,N,
319787,DUNDANIEL ROAD,BALLYSHANNON ROAD,OSCAR TRAYNOR ROAD,3,,,1940,Y ,Bóthar Dún Domhnaill                                   
319787,DUNDANIEL ROAD,BALLYSHANNON ROAD,OSCAR TRAYNOR ROAD,3,,,1940,Y ,Bóthar Dún Domhnaill                                   
30752,DUNDRUM ROAD,MILLTOWN ROAD,CITY BOUNDARY,5,3,,1940,Y ,
171246,DUNLUCE ROAD,VERNON AVENUE,HOWTH ROAD,3,,,1940,Y ,Bóthar Dhún Libhse                                     
30669,DUNMANUS COURT,DUNMANUS ROAD,,1,,1996,0,N ,Cúirt Dhún Mhánais                                     
221925,DUNMANUS ROAD,KILKIERNAN ROAD,KILKIERNAN ROAD,1,,,1940,Y ,Bóthar Dhún Mhánais                                    
245087,DUNNE STREET,PORTLAND ROW,CHARLEVILLE MALL,1,,,1940,Y ,Sráid Dhuinn                                           
245087,DUNNE STREET,PORTLAND ROW,CHARLEVILLE MALL,1,,,1940,Y ,Sráid Dhuinn                                           
255207,DUNREE PARK,TONLEGEE ROAD,,3,,,1940,Y ,Páirc Dún Rí                                           
254809,DUNSEVERICK ROAD,CASTLE GROVE,HOWTH ROAD,3,,,1940,Y ,Bóthar Dhínsobhairse                                   
